aXperc75,aYsd,aYperc90,aZabsmean,aZrootms,aMsd,gMsd,Label
-0.477783,0.256384,-0.004517,0.807939,1.297715,0.836129,49.420297,other
-0.36084,0.387784,0.204956,0.860229,1.282858,0.764452,47.545748,other
-0.422852,0.250386,-0.098511,0.708291,1.118881,0.625374,41.537025,other
-0.35376,0.297353,0.106201,0.949077,1.554291,1.075227,48.475444,other
-0.480713,0.285446,-0.248169,0.702212,1.070644,0.647728,50.363878,other
-0.431396,0.241462,-0.259399,0.707397,1.12553,0.667569,49.994912,other
-0.40625,0.28641,-0.017578,0.819927,1.296186,0.804933,44.989383,other
-0.527832,0.283208,-0.289551,0.56187,0.957977,0.697212,36.735022,other
-0.543457,0.213018,-0.339355,0.420195,0.661965,0.519063,32.555914,other
-0.575928,0.304673,-0.327881,0.43915,0.762275,0.657206,33.478834,other
-0.621094,0.319934,-0.280273,0.351177,0.616486,0.523733,39.699284,other
-0.598877,0.29238,-0.416992,0.314263,0.547261,0.483274,46.736391,other
-0.50415,0.241678,-0.383667,0.315796,0.582053,0.539863,40.849973,other
-0.682861,0.301185,-0.272095,0.530234,0.875095,0.641419,46.087752,other
-0.498047,0.301161,-0.27356,0.41748,0.807558,0.722824,45.885942,other
-0.408936,0.250195,-0.272705,0.317129,0.364795,0.418983,47.185247,other
-0.655518,0.31944,-0.230713,0.472173,0.893065,0.706188,47.951721,other
-0.579102,0.359384,-0.272339,0.406558,0.581738,0.543798,48.295637,other
-0.513184,0.291377,-0.222778,0.422168,0.714404,0.572969,74.453287,other
-0.26123,0.662548,0.255859,1.348667,2.306923,1.90047,101.871723,other
-0.453369,0.594399,0.26355,0.747822,1.253397,1.068294,77.605439,other
-0.310303,0.722999,0.25293,0.592549,0.900877,0.797389,69.082623,other
-0.568848,0.52722,0.158203,0.529775,0.890807,0.725539,62.372637,other
-0.818115,0.268796,-0.126465,0.470786,0.926182,0.686519,44.806618,other
-0.45459,0.539694,0.286987,0.803418,1.271811,0.938364,82.358389,other
-0.080322,0.605113,0.192139,1.179111,2.040319,1.972348,228.489098,other
-0.623535,0.440451,0.116455,0.567695,1.063923,0.874406,62.29161,other
-0.727783,0.375981,-0.052124,0.421914,0.820328,0.751051,59.466392,other
-0.480713,0.519793,0.036255,0.665869,1.253858,1.06066,67.999101,other
-0.5625,0.495834,0.18811,0.863174,1.573219,1.259065,87.548967,other
-0.364014,0.379874,0.18396,0.907832,1.526195,1.251505,68.397197,other
-0.270752,0.435708,0.165161,0.660146,1.145638,0.989214,66.350373,other
-0.296143,0.728466,0.07605,0.639443,0.921952,0.830803,76.097749,other
-0.466797,0.615461,0.325562,0.625171,0.76431,0.624542,89.180653,other
-0.555908,0.381135,0.019287,0.78625,1.331808,1.017743,69.072591,other
-0.318604,0.363976,-0.109009,0.758647,1.257771,1.051787,78.089742,other
-0.477783,0.388288,-0.298096,0.494297,0.79952,0.678071,69.882128,other
-0.536865,0.427495,0.092896,0.718623,1.259061,0.970124,69.65626,other
-0.637695,0.441598,0.135498,0.506509,0.931059,0.744083,61.294095,other
-0.685059,0.851991,-0.038086,0.269741,0.405023,0.69836,62.282839,other
-0.685059,0.806648,0.012329,0.28437,0.444821,0.66025,48.075356,other
-0.690186,0.737428,0.048096,0.230571,0.355024,0.574163,43.91054,other
-0.725098,0.479632,0.05542,0.244609,0.362818,0.330064,51.617382,other
-0.6521,0.705374,0.002075,0.263906,0.366452,0.526172,51.034288,other
-0.727051,0.860598,0.075317,0.296567,0.402366,0.648569,51.77749,other
-0.752441,0.784086,-0.038696,0.263433,0.392009,0.636386,51.903683,other
-0.656494,0.784826,-0.002808,0.312559,0.553671,0.716744,58.431892,other
-0.609131,0.673696,0.089722,0.295015,0.462107,0.590952,52.168991,other
-0.570557,0.699456,0.049805,0.303438,0.429341,0.613141,51.519913,other
-0.624268,0.711968,0.015137,0.37314,0.532502,0.637527,61.398286,other
-0.528076,0.695154,0.012085,0.375483,0.515276,0.600868,70.459713,other
-0.575684,0.659989,0.092163,0.423999,0.559677,0.531715,69.385667,other
-0.596191,0.722066,0.105225,0.388491,0.550302,0.603299,60.991223,other
-0.665771,0.987421,0.102417,0.308384,0.510138,0.878489,67.233028,other
-0.748291,0.804015,0.055176,0.320288,0.467427,0.732805,68.272868,other
-0.667725,0.752563,0.170288,0.293569,0.447172,0.665943,64.5601,other
-0.626221,0.740016,0.065552,0.273848,0.476057,0.612814,50.150974,other
-0.690918,0.80194,0.03479,0.292275,0.505605,0.688204,59.093587,other
-0.68457,0.875483,0.088623,0.356074,0.558564,0.772765,58.759104,other
-0.572754,0.849783,0.074097,0.408174,0.558906,0.725526,66.451149,other
-0.520996,0.906074,0.18396,0.42293,0.556466,0.791878,67.008218,other
-0.424316,0.778581,0.112427,0.401411,0.635533,0.788776,61.196166,other
-0.585205,0.922643,0.109253,0.464141,0.667179,0.835077,63.196633,other
-0.5979,0.906824,0.189575,0.467466,0.685996,0.882234,65.634537,other
-0.545166,0.90035,0.110474,0.350034,0.55851,0.858067,58.225352,other
-0.422363,0.711136,0.078735,0.391235,0.655707,0.684378,66.910344,other
-0.603271,0.878947,0.115967,0.380498,0.651815,0.82975,58.965303,other
-0.687012,0.858372,0.158569,0.41041,0.723354,0.871896,58.630199,other
-0.651367,0.945622,0.118774,0.418994,0.696033,0.897251,62.669404,other
-0.620117,0.86369,0.192627,0.321455,0.530697,0.799368,54.581212,other
-0.6875,0.681552,0.442749,0.446768,0.679981,0.522998,59.098957,other
-0.588623,0.865542,0.213867,0.314531,0.453845,0.70319,59.424623,other
-0.44165,1.002286,0.225708,0.314966,0.499779,0.850822,61.402947,other
-0.283691,0.679846,0.115723,0.458589,0.664608,0.5672,66.68434,other
-0.499023,0.485739,0.098877,0.572451,0.95179,0.729402,64.95379,other
-0.465332,0.748866,0.200195,0.842666,1.338174,1.129528,86.238282,other
-0.225342,0.607857,0.188232,0.950273,1.500006,1.133953,61.944077,other
-0.356445,0.653392,0.407104,1.064136,1.726683,1.262025,90.393772,other
-0.430664,0.713837,0.318726,0.709976,1.184854,0.842833,113.532925,other
-0.23877,0.510278,0.172852,0.875342,1.390576,1.072695,77.940541,other
-0.216797,0.872077,0.227295,0.882295,1.36233,1.1971,58.657125,other
-0.580322,0.484182,-0.290771,0.509624,0.625358,0.508208,80.461254,other
-0.327148,0.702768,0.24585,0.905181,1.567227,1.207971,58.821754,other
-0.490967,0.475086,-0.060791,0.698999,0.911242,0.562098,40.471129,other
-0.374023,0.523953,-0.151978,0.636431,0.988617,0.855344,80.631638,other
-0.372803,0.439655,-0.091431,0.638081,1.082754,0.734651,64.706215,other
-0.432129,0.495676,0.287964,0.889531,1.486247,1.103129,54.155714,other
-0.335938,0.625498,0.544556,0.930435,1.573319,1.23515,61.158591,other
-0.320068,0.595877,0.265747,0.837964,1.473094,1.190997,62.281591,other
-0.181885,0.496818,0.034546,0.804985,1.238391,0.891247,75.738823,other
-0.36084,0.500809,0.332642,0.737891,1.167747,0.858075,57.185865,other
-0.434082,0.543473,0.244507,0.705122,1.026982,0.735045,62.530725,other
-0.506592,0.421787,0.119873,0.802256,1.129047,0.709443,53.289074,other
-0.621094,0.32883,0.209351,0.950342,1.554869,1.075125,49.145223,other
-0.407227,0.559022,0.224487,0.875537,1.494989,1.164719,70.545848,other
-0.360107,0.594966,0.325684,0.936699,1.590504,1.117116,75.198788,other
-0.42627,0.475479,0.038208,0.860503,1.441029,1.032693,81.834283,other
-0.192871,0.727979,0.170776,0.936196,1.683914,1.44764,79.690668,other
-0.236328,0.57724,-0.094604,0.655669,1.033125,0.874336,64.222032,other
-0.606445,0.447434,-0.090576,0.69877,1.223146,0.902285,79.514251,other
-0.62915,0.60287,-0.035767,0.530415,0.703647,0.55334,113.171976,other
-0.47998,0.924954,0.22229,0.84668,1.5113,1.451934,64.530373,other
-0.068604,0.649705,0.027222,0.721338,1.159801,1.05677,61.376315,other
-0.026611,0.019723,-0.299927,0.940156,0.940204,0.006537,3.933074,other
-0.010742,0.045882,-0.213989,0.971436,0.972088,0.031169,23.13158,other
-0.251709,0.227861,-0.182861,0.790513,0.800677,0.043093,24.998832,other
-0.243652,0.085328,-0.53833,0.676411,0.679699,0.037552,15.99004,other
-0.356689,0.158784,-0.14563,0.833975,0.839235,0.050004,24.088327,other
-0.226318,0.17912,-0.127075,0.912432,0.916545,0.041834,40.299201,other
-0.537842,0.074499,-0.640747,0.388247,0.397766,0.054014,39.761479,other
-0.564941,0.30658,-0.061401,0.532764,0.553958,0.076405,85.413263,other
-0.29126,0.085901,-0.642456,0.526826,0.53167,0.031187,34.179113,other
-0.28833,0.0099,-0.822266,0.460151,0.460296,0.010049,1.879733,other
-0.2771,0.009741,-0.821045,0.475981,0.476104,0.010262,1.309656,other
-0.273193,0.015221,-0.816284,0.492153,0.492269,0.020648,35.330059,other
-0.239746,0.22765,0.022827,0.914795,0.923418,0.028789,34.786688,other
-0.224854,0.345317,-0.019287,0.822764,0.855391,0.041052,61.694058,other
-0.436768,0.207497,-0.202271,0.650742,0.701213,0.059163,101.520832,other
-0.387451,0.015124,-0.328613,0.851177,0.851356,0.015765,2.992219,other
-0.375488,0.022114,-0.337036,0.846826,0.847128,0.017416,21.652769,other
-0.125977,0.060891,-0.388794,0.890708,0.893202,0.055081,19.353973,other
-0.2146,0.071106,-0.261963,0.889717,0.890489,0.024625,11.854984,other
-0.238037,0.063761,-0.435913,0.822407,0.823765,0.028844,14.506042,other
-0.199707,0.239731,-0.282593,0.6625,0.689865,0.024249,34.135351,other
-0.234375,0.035187,-0.139404,0.95436,0.954852,0.02333,6.617608,other
-0.159424,0.333126,-0.148438,0.750234,0.801985,0.024357,44.569223,other
-0.365479,0.147872,-0.475708,0.565688,0.578058,0.035192,40.507146,other
-0.612305,0.148133,-0.196533,0.600894,0.605723,0.051272,33.026131,other
-0.232666,0.252584,-0.185181,0.636304,0.645761,0.062182,81.724788,other
-0.26001,0.136035,-0.217163,0.860259,0.863391,0.027904,15.161889,other
-0.146973,0.28776,-0.18396,0.798677,0.833971,0.026725,47.582749,other
-0.217041,0.153408,-0.607666,0.531772,0.584011,0.049266,59.07043,other
-0.249512,0.015662,-0.703491,0.638872,0.639053,0.009067,4.029055,other
-0.264893,0.009791,-0.730347,0.60644,0.606503,0.008462,1.749546,other
-0.262695,0.024421,-0.72876,0.601792,0.602293,0.013033,16.520932,other
-0.309326,0.196828,-0.388794,0.48335,0.487056,0.032986,28.41748,other
-0.756348,0.050356,-0.260986,0.544355,0.545733,0.029581,14.080067,other
-0.301758,0.213229,-0.192993,0.639829,0.647407,0.05072,39.656517,other
-0.304199,0.014032,-0.680298,0.642407,0.642524,0.011,3.017168,other
-0.331543,0.009832,-0.696777,0.616387,0.616471,0.009628,1.917669,other
-0.3479,0.017767,-0.694336,0.607017,0.607263,0.014915,4.47835,other
-0.349854,0.024272,-0.663452,0.623574,0.624167,0.024547,5.009547,other
-0.312012,0.020363,-0.668091,0.642393,0.642612,0.015897,3.71825,other
-0.344482,0.044091,-0.63147,0.602822,0.605789,0.035738,10.831772,other
-0.335449,0.044676,-0.629761,0.624238,0.626309,0.050779,15.207702,other
-0.346436,0.068863,-0.647583,0.551992,0.560995,0.043124,27.514155,other
-0.396729,0.220488,-0.41333,0.416519,0.535692,0.085462,105.754826,other
-0.342773,0.042842,-0.395386,0.814331,0.814795,0.0159,6.054361,other
-0.346924,0.044519,-0.372437,0.829346,0.829778,0.02192,5.22485,other
-0.375732,0.027589,-0.394531,0.821167,0.821482,0.021164,3.740829,other
-0.331787,0.023201,-0.423706,0.824888,0.825043,0.010536,5.963191,other
-0.323242,0.074123,-0.263184,0.865347,0.865949,0.033441,21.956507,other
0.090576,0.11394,-0.132324,0.907598,0.911638,0.096304,43.352865,other
0.153076,0.260961,0.990112,0.645449,0.655032,0.186971,117.530367,other
-0.204834,0.68819,0.682739,0.611938,0.654948,0.084812,71.271747,other
-0.253174,0.055981,-0.667114,0.653423,0.656007,0.014865,14.681152,other
-0.244629,0.029907,-0.610352,0.714932,0.715374,0.019437,6.8476,other
-0.283691,0.044699,-0.533569,0.717764,0.71813,0.020559,6.941844,other
-0.451904,0.048728,-0.515869,0.654824,0.656216,0.023198,7.744529,other
-0.386719,0.050773,-0.473267,0.686616,0.68928,0.026528,10.164028,other
-0.22583,0.081641,-0.172485,0.939063,0.939916,0.028217,19.835878,other
-0.182617,0.302954,-0.207397,0.772666,0.817778,0.059187,57.757995,other
-0.641846,0.068828,-0.631592,0.17041,0.175524,0.049391,27.847121,other
-0.421143,0.28827,-0.09375,0.575708,0.596186,0.097765,121.184773,other
-0.407715,0.015663,-0.668457,0.595645,0.595917,0.011147,6.454803,other
-0.439209,0.034801,-0.651611,0.581724,0.582421,0.019062,12.71702,other
-0.427002,0.020756,-0.680908,0.557437,0.557753,0.011508,6.529075,other
-0.318115,0.204192,-0.230103,0.73582,0.752471,0.029697,37.123726,other
-0.289063,0.144175,-0.166016,0.89813,0.902376,0.043518,43.547476,other
-0.255859,0.042079,-0.920898,0.195093,0.212215,0.019375,46.488942,other
-0.435059,0.091358,-0.706421,0.087666,0.101516,0.041962,18.923836,other
-0.575684,0.108942,-0.524048,0.375991,0.401914,0.044113,59.970217,other
-0.262695,0.117465,-0.548706,0.606602,0.614357,0.030139,17.683109,other
-0.369141,0.056926,-0.436768,0.779414,0.780004,0.035551,10.63245,other
-0.299072,0.041082,-0.378174,0.830293,0.831451,0.02416,8.410989,other
-0.232666,0.074429,-0.12146,0.945161,0.946177,0.026138,11.788471,other
-0.223633,0.167975,-0.234375,0.805669,0.810909,0.013409,28.381066,other
-0.210693,0.106221,-0.611572,0.633994,0.658834,0.065956,59.966488,other
-0.4104,0.120002,-0.354248,0.724048,0.751694,0.037919,70.22919,other
-0.372314,0.055921,-0.328857,0.84002,0.841077,0.027779,14.74239,other
-0.368896,0.023554,-0.397949,0.826343,0.826488,0.01281,5.482836,other
-0.301514,0.061465,-0.247925,0.880127,0.881119,0.023877,5.475291,other
-0.203613,0.157141,-0.130493,0.893364,0.895349,0.043216,12.85268,other
-0.215576,0.082218,-0.817383,0.13937,0.247375,0.040465,48.550551,other
-0.260254,0.072535,-0.779297,0.234761,0.320637,0.050452,42.750486,other
-0.245117,0.008666,-0.756348,0.587373,0.587419,0.007054,2.625851,other
-0.260498,0.012448,-0.750488,0.585298,0.585353,0.012294,1.981585,other
-0.25293,0.016395,-0.747314,0.581074,0.581254,0.021152,2.612555,other
-0.255615,0.012492,-0.745361,0.586812,0.586906,0.015198,2.818035,other
-0.254639,0.01159,-0.752686,0.583525,0.583621,0.010524,1.725579,other
-0.253662,0.005683,-0.766968,0.578696,0.578718,0.004604,0.822074,other
-0.255859,0.010495,-0.761719,0.577456,0.577503,0.010342,1.148519,other
-0.254395,0.081886,-0.634033,0.613711,0.617985,0.027698,27.106083,other
-0.181641,0.045692,-0.386963,0.867021,0.867971,0.02003,12.710022,other
-0.200439,0.121653,-0.71521,0.182637,0.318491,0.047287,60.370887,other
-0.515869,0.029268,-0.818237,0.036709,0.047822,0.024613,12.038029,other
-0.333984,0.030825,-0.868408,0.199897,0.205713,0.017919,13.267895,other
-0.269287,0.022686,-0.877319,0.287261,0.288153,0.020533,4.610351,other
-0.224121,0.011334,-0.912964,0.300903,0.301408,0.011686,2.269981,other
-0.224854,0.022366,-0.883057,0.304512,0.305148,0.019259,3.642664,other
-0.261719,0.035086,-0.866211,0.297041,0.303113,0.022581,10.349304,other
-0.288086,0.016424,-0.866821,0.355059,0.355266,0.018763,2.297812,other
-0.295898,0.016333,-0.867676,0.346724,0.346842,0.015614,1.995543,other
-0.284424,0.007155,-0.884888,0.344961,0.345017,0.005519,1.23618,other
-0.285156,0.004595,-0.885132,0.349199,0.349217,0.003992,0.733669,other
-0.294922,0.009261,-0.873779,0.352217,0.352316,0.007457,1.100862,other
-0.281982,0.024994,-0.808594,0.45146,0.454996,0.019337,8.533173,other
-0.269287,0.146134,-0.322144,0.820913,0.8295,0.016157,19.961575,other
-0.248047,0.253949,-0.275391,0.769873,0.810175,0.031162,54.080399,other
-0.269287,0.110656,-0.737793,0.146641,0.161674,0.044429,29.481329,other
-0.403809,0.075373,-0.723389,0.255635,0.256871,0.025137,11.048846,other
-0.292236,0.029428,-0.83728,0.384937,0.386432,0.025058,14.941012,other
-0.273193,0.02139,-0.862183,0.351665,0.352292,0.022451,6.535126,other
-0.27002,0.019507,-0.859253,0.343428,0.343663,0.015905,3.132558,other
-0.321533,0.015769,-0.859131,0.349624,0.349927,0.015064,5.923099,other
-0.303711,0.046504,-0.82019,0.365098,0.366032,0.04922,12.451561,other
-0.323975,0.028554,-0.821899,0.358804,0.360688,0.024543,4.615939,other
-0.299561,0.014262,-0.871826,0.344893,0.345403,0.017282,2.977115,other
-0.287109,0.024065,-0.844727,0.368789,0.369748,0.022437,4.971775,other
-0.232422,0.167502,-0.439087,0.616851,0.659488,0.030985,17.949525,other
-0.375488,0.057582,-0.80835,0.034702,0.041296,0.027122,13.307409,other
-0.260742,0.041336,-0.843262,0.334307,0.350599,0.03222,23.470506,other
-0.260986,0.016664,-0.797974,0.499189,0.499639,0.014457,8.01664,other
-0.219727,0.048237,-0.7771,0.463872,0.46745,0.019706,19.694907,other
-0.173584,0.206161,-0.412598,0.584766,0.609847,0.045678,65.532233,other
-0.203613,0.126676,-0.083984,0.946416,0.951699,0.046311,52.100463,other
-0.135986,0.261328,-0.244995,0.438125,0.506897,0.030896,69.902104,other
-0.222168,0.046873,-0.846191,0.307183,0.310994,0.027449,8.729541,other
-0.332031,0.050055,-0.838989,0.279478,0.282231,0.043868,4.965013,other
-0.276611,0.040826,-0.744019,0.491406,0.499396,0.040306,19.815588,other
-0.305908,0.01047,-0.781494,0.522729,0.522835,0.010586,2.531814,other
-0.312744,0.04235,-0.797729,0.432993,0.442064,0.021869,17.19635,other
-0.44873,0.131454,-0.619263,0.399883,0.405874,0.056692,23.926239,other
-0.513672,0.290996,-0.100952,0.582759,0.599496,0.067239,63.479151,other
-0.172119,0.023232,-0.886597,0.364707,0.365631,0.019432,27.305304,other
-0.202637,0.023158,-0.870239,0.384009,0.384936,0.021556,4.19504,other
-0.182373,0.029302,-0.832764,0.44373,0.444192,0.030129,4.654937,other
-0.141113,0.021743,-0.818726,0.500137,0.501441,0.018286,6.864103,other
-0.103027,0.032836,-0.774048,0.592041,0.593446,0.021105,12.922412,other
-0.109131,0.014442,-0.782837,0.596392,0.596418,0.01211,1.102869,other
-0.268799,0.096513,-0.590088,0.585376,0.593207,0.021526,19.807367,other
-0.21582,0.123158,-0.623779,0.500083,0.517679,0.0277,20.173218,other
-0.195068,0.145074,-0.328735,0.799297,0.808381,0.033333,27.013259,other
-0.130127,0.309523,-0.304321,0.530488,0.661368,0.061172,61.61209,other
-0.622314,0.033185,-0.726563,0.038838,0.04481,0.032959,20.919729,other
-0.388428,0.100025,-0.54126,0.527554,0.598355,0.043169,67.719158,other
-0.376465,0.009216,-0.544067,0.739365,0.739399,0.00706,2.563368,other
-0.374512,0.02175,-0.543213,0.734307,0.73459,0.014749,8.019592,other
-0.421631,0.015498,-0.557617,0.69126,0.691419,0.017302,4.462663,other
-0.27832,0.231216,-0.042969,0.839448,0.84809,0.032471,26.184177,other
-0.22876,0.173318,-0.008301,0.94106,0.942513,0.02353,18.936833,other
-0.367432,0.193624,-0.475586,0.359521,0.439958,0.061926,86.648813,other
-0.423096,0.029783,-0.421265,0.778037,0.778565,0.023329,29.525605,other
-0.429932,0.020785,-0.409302,0.788228,0.788713,0.021524,6.806162,other
0.193604,0.107792,-0.391357,0.824521,0.83008,0.069625,49.596132,other
-0.279053,0.066567,-0.403809,0.795942,0.797293,0.049499,28.213622,other
-0.283691,0.012369,-0.536987,0.779678,0.779744,0.008651,2.828886,other
-0.628418,0.021757,-0.485474,0.597832,0.599476,0.00928,2.455073,other
-0.596191,0.102241,-0.285889,0.622568,0.622929,0.023503,13.378739,other
-0.792969,0.041215,-0.082886,0.565903,0.567062,0.00913,10.54667,other
-0.869629,0.019442,-0.055176,0.481543,0.482082,0.008408,2.802178,other
-0.86084,0.13239,-0.050171,0.491499,0.506353,0.02303,17.295022,other
0.117676,0.183738,0.042114,0.877197,0.895041,0.085244,48.066694,other
-0.69165,0.251984,0.413696,0.503247,0.522235,0.164018,54.434538,other
-0.372559,0.101154,-0.133911,0.862754,0.866755,0.048439,37.375767,other
-0.335938,0.058106,-0.102417,0.916572,0.917132,0.023477,16.614123,other
-0.255127,0.159439,-0.074585,0.926016,0.92855,0.040888,10.068851,other
-0.090332,0.050699,-0.870483,0.378657,0.386171,0.022055,42.377218,other
-0.125488,0.034681,-0.874634,0.388037,0.389021,0.028892,9.792496,other
-0.153564,0.03426,-0.875854,0.313843,0.315067,0.027294,5.440295,other
-0.140869,0.025299,-0.914795,0.290483,0.291769,0.022745,3.639633,other
-0.180664,0.052066,-0.864014,0.261167,0.266952,0.049261,16.419214,other
-0.242188,0.082807,-0.713135,0.476763,0.49688,0.080797,20.090812,other
-0.150635,0.116752,-0.705078,0.450059,0.456911,0.105691,22.612155,other
